eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,13506,1728768,41039.45880704466,13830144
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,13507,1728896,41042.39455921762,13831168
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13508,1729024,41045.4411175726,13832192
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,13509,1729152,41048.4400766734,13833216
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13510,1729280,41051.51579059288,13834240
nan,nan,359,0.0,0.0,8.317765,0.0,0.0,nan,13511,1729408,41054.36121819727,13835264
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,13512,1729536,41057.41444763169,13836288
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,13513,1729664,41060.33801749442,13837312
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13514,1729792,41063.56810307782,13838336
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,13515,1729920,41066.57610874437,13839360
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13516,1730048,41069.60832316801,13840384
nan,nan,351,0.0,0.0,8.317765,0.0,0.0,nan,13517,1730176,41072.52370751463,13841408
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13518,1730304,41075.75182369072,13842432
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13519,1730432,41078.9786844654,13843456
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13520,1730560,41081.99126429949,13844480
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,13521,1730688,41085.164353981614,13845504
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,13522,1730816,41088.34400437586,13846528
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,13523,1730944,41091.409225060605,13847552
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13524,1731072,41094.495762925595,13848576
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13525,1731200,41097.53103981726,13849600
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,13526,1731328,41100.39916984178,13850624
nan,nan,374,0.0,0.0,8.317765,0.0,0.0,nan,13527,1731456,41103.13299065456,13851648
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,13528,1731584,41105.996927228756,13852672
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,13529,1731712,41108.82915053889,13853696
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,13530,1731840,41111.90350214951,13854720
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13531,1731968,41114.923253458925,13855744
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,13532,1732096,41117.666086304,13856768
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,13533,1732224,41120.561080607586,13857792
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13534,1732352,41123.64759901445,13858816
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13535,1732480,41126.69290475361,13859840
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,13536,1732608,41129.61950720567,13860864
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,13537,1732736,41132.42711502779,13861888
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,13538,1732864,41135.419121760875,13862912
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,13539,1732992,41138.29383685067,13863936
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,13540,1733120,41141.45897010062,13864960
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,13541,1733248,41144.40720875934,13865984
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,13542,1733376,41147.39438934438,13867008
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,13543,1733504,41150.39677936956,13868032
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,13544,1733632,41153.21320012398,13869056
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,13545,1733760,41156.10013620183,13870080
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13546,1733888,41159.17591252085,13871104
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,13547,1734016,41162.46420417447,13872128
nan,nan,373,0.0,0.0,8.317765,0.0,0.0,nan,13548,1734144,41165.20589511562,13873152
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,13549,1734272,41168.16759120766,13874176
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,13550,1734400,41170.977794568054,13875200
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13551,1734528,41174.01981741749,13876224
nan,nan,305,0.0,0.0,8.317765,0.0,0.0,nan,13552,1734656,41177.3702413626,13877248
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13553,1734784,41180.460384259,13878272
nan,nan,315,0.0,0.0,8.317765,0.0,0.0,nan,13554,1734912,41183.70560723264,13879296
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,13555,1735040,41186.82356232777,13880320
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,13556,1735168,41189.76316797454,13881344
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,13557,1735296,41192.68864946347,13882368
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,13558,1735424,41195.64561712369,13883392
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,13559,1735552,41198.46601951774,13884416
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,13560,1735680,41201.374948189594,13885440
nan,nan,289,0.0,0.0,8.317765,0.0,0.0,nan,13561,1735808,41204.91879610531,13886464
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13562,1735936,41208.04289088212,13887488
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,13563,1736064,41210.81741344929,13888512
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13564,1736192,41213.904402828775,13889536
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13565,1736320,41217.00941129867,13890560
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,13566,1736448,41220.07915878948,13891584
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,13567,1736576,41223.089549792,13892608
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13568,1736704,41226.18125565816,13893632
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13569,1736832,41229.36263825372,13894656
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13570,1736960,41232.39125979785,13895680
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13571,1737088,41235.471105184406,13896704
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13572,1737216,41238.567572808824,13897728
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13573,1737344,41241.537021427415,13898752
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13574,1737472,41244.643218024634,13899776
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,13575,1737600,41247.593418775126,13900800
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13576,1737728,41250.68979919609,13901824
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13577,1737856,41253.88238012325,13902848
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,13578,1737984,41257.09591411799,13903872
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13579,1738112,41260.21905578952,13904896
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,13580,1738240,41263.09437796008,13905920
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,13581,1738368,41266.30067812279,13906944
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,13582,1738496,41269.20516825374,13907968
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,13583,1738624,41272.04182084557,13908992
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,13584,1738752,41274.861762096174,13910016
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,13585,1738880,41277.69283367414,13911040
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13586,1739008,41280.66736612003,13912064
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,13587,1739136,41283.62096603867,13913088
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13588,1739264,41286.81346048601,13914112
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,13589,1739392,41289.58172587212,13915136
nan,nan,370,0.0,0.0,8.317765,0.0,0.0,nan,13590,1739520,41292.34560634568,13916160
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13591,1739648,41295.38370063994,13917184
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,13592,1739776,41298.541003848426,13918208
nan,nan,314,0.0,0.0,8.317765,0.0,0.0,nan,13593,1739904,41301.794724068604,13919232
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,13594,1740032,41304.663543885574,13920256
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13595,1740160,41307.73947162926,13921280
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,13596,1740288,41311.02553065773,13922304
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,13597,1740416,41314.2620665906,13923328
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13598,1740544,41317.36387185939,13924352
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13599,1740672,41320.447730009444,13925376
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13600,1740800,41323.54361793026,13926400
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13601,1740928,41326.76541488245,13927424
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13602,1741056,41329.81227184553,13928448
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,13603,1741184,41332.97530891374,13929472
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,13604,1741312,41336.15021765232,13930496
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13605,1741440,41339.340862974524,13931520
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,13606,1741568,41342.326834873296,13932544
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,13607,1741696,41345.23016282171,13933568
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13608,1741824,41348.265341285616,13934592
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,13609,1741952,41351.478212115355,13935616
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,13610,1742080,41354.47526248917,13936640
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13611,1742208,41357.600131741725,13937664
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13612,1742336,41360.681766218506,13938688
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13613,1742464,41363.707687690854,13939712
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13614,1742592,41366.549900380895,13940736
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13615,1742720,41369.59000995476,13941760
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,13616,1742848,41372.76088755112,13942784
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,13617,1742976,41375.75254337583,13943808
nan,nan,374,0.0,0.0,8.317765,0.0,0.0,nan,13618,1743104,41378.48430281598,13944832
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13619,1743232,41381.45946753211,13945856
nan,nan,281,0.0,0.0,8.317765,0.0,0.0,nan,13620,1743360,41385.09147304576,13946880
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13621,1743488,41388.10574622359,13947904
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,13622,1743616,41390.976961727254,13948928
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13623,1743744,41393.81506868079,13949952
nan,nan,300,0.0,0.0,8.317765,0.0,0.0,nan,13624,1743872,41397.221514252014,13950976
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13625,1744000,41400.26248840708,13952000
nan,nan,380,0.0,0.0,8.317765,0.0,0.0,nan,13626,1744128,41402.95570441894,13953024
nan,nan,347,0.0,0.0,8.317765,0.0,0.0,nan,13627,1744256,41405.89971211646,13954048
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13628,1744384,41409.027390756644,13955072
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,13629,1744512,41411.957149342634,13956096
nan,nan,315,0.0,0.0,8.317765,0.0,0.0,nan,13630,1744640,41415.20718619879,13957120
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13631,1744768,41418.38907489646,13958144
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,13632,1744896,41421.34064311907,13959168
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,13633,1745024,41424.39186755102,13960192
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13634,1745152,41427.53516916279,13961216
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,13635,1745280,41430.74026254937,13962240
nan,nan,309,0.0,0.0,8.317765,0.0,0.0,nan,13636,1745408,41434.049725449644,13963264
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,13637,1745536,41436.93603914231,13964288
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13638,1745664,41440.03881088644,13965312
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,13639,1745792,41443.09061194584,13966336
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13640,1745920,41446.23388201371,13967360
nan,nan,270,0.0,0.0,8.317765,0.0,0.0,nan,13641,1746048,41450.01714078337,13968384
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,13642,1746176,41452.84011695627,13969408
nan,nan,358,0.0,0.0,8.317765,0.0,0.0,nan,13643,1746304,41455.69355882704,13970432
nan,nan,314,0.0,0.0,8.317765,0.0,0.0,nan,13644,1746432,41458.950337931514,13971456
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13645,1746560,41462.14218832739,13972480
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13646,1746688,41465.36473017372,13973504
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,13647,1746816,41468.57395188976,13974528
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13648,1746944,41471.59215903748,13975552
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,13649,1747072,41474.79564698506,13976576
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,13650,1747200,41477.71353064943,13977600
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13651,1747328,41480.75103393104,13978624
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,13652,1747456,41483.96782056708,13979648
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13653,1747584,41486.98245210014,13980672
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13654,1747712,41490.1685610991,13981696
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,13655,1747840,41493.07717343792,13982720
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,13656,1747968,41496.081478343345,13983744
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,13657,1748096,41499.077942607924,13984768
nan,nan,343,0.0,0.0,8.317765,0.0,0.0,nan,13658,1748224,41502.063607105985,13985792
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13659,1748352,41505.18881395366,13986816
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13660,1748480,41508.29548486229,13987840
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,13661,1748608,41511.35967064556,13988864
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13662,1748736,41514.465737870894,13989888
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,13663,1748864,41517.602303617634,13990912
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13664,1748992,41520.62540601008,13991936
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,13665,1749120,41523.434473111294,13992960
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13666,1749248,41526.278880021535,13993984
nan,nan,326,0.0,0.0,8.317765,0.0,0.0,nan,13667,1749376,41529.420350051485,13995008
nan,nan,311,0.0,0.0,8.317765,0.0,0.0,nan,13668,1749504,41532.71244368609,13996032
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,13669,1749632,41535.86856380757,13997056
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13670,1749760,41539.058000626974,13998080
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13671,1749888,41542.25332331192,13999104
nan,nan,352,0.0,0.0,8.317765,0.0,0.0,nan,13672,1750016,41545.15971944388,14000128
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,13673,1750144,41548.056355824694,14001152
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,13674,1750272,41551.126182071865,14002176
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,13675,1750400,41554.24690329749,14003200
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13676,1750528,41557.289290909655,14004224
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13677,1750656,41560.333003371954,14005248
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,13678,1750784,41563.51325063594,14006272
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13679,1750912,41566.356139359996,14007296
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13680,1751040,41569.505118805915,14008320
nan,nan,361,0.0,0.0,8.317765,0.0,0.0,nan,13681,1751168,41572.33952783607,14009344
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13682,1751296,41575.37758712564,14010368
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13683,1751424,41578.40496012475,14011392
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13684,1751552,41581.53193030786,14012416
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13685,1751680,41584.760811538436,14013440
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13686,1751808,41587.8020543633,14014464
nan,nan,341,0.0,0.0,8.317765,0.0,0.0,nan,13687,1751936,41590.79854476638,14015488
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,13688,1752064,41593.76205399912,14016512
nan,nan,332,0.0,0.0,8.317765,0.0,0.0,nan,13689,1752192,41596.84675494954,14017536
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13690,1752320,41599.87019795459,14018560
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13691,1752448,41603.01826319657,14019584
nan,nan,356,0.0,0.0,8.317765,0.0,0.0,nan,13692,1752576,41605.888665638864,14020608
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,13693,1752704,41608.751701927744,14021632
nan,nan,327,0.0,0.0,8.317765,0.0,0.0,nan,13694,1752832,41611.87418564316,14022656
nan,nan,275,0.0,0.0,8.317765,0.0,0.0,nan,13695,1752960,41615.590853801,14023680
nan,nan,333,0.0,0.0,8.317765,0.0,0.0,nan,13696,1753088,41618.66095633339,14024704
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13697,1753216,41621.84380493127,14025728
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13698,1753344,41624.9304453833,14026752
nan,nan,357,0.0,0.0,8.317765,0.0,0.0,nan,13699,1753472,41627.79364945367,14027776
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13700,1753600,41630.83220374584,14028800
nan,nan,322,0.0,0.0,8.317765,0.0,0.0,nan,13701,1753728,41634.003087384626,14029824
nan,nan,305,0.0,0.0,8.317765,0.0,0.0,nan,13702,1753856,41637.354878726415,14030848
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,13703,1753984,41640.3144130446,14031872
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,13704,1754112,41643.428339650854,14032896
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13705,1754240,41646.398323581554,14033920
nan,nan,369,0.0,0.0,8.317765,0.0,0.0,nan,13706,1754368,41649.16692625452,14034944
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13707,1754496,41652.21257600002,14035968
nan,nan,320,0.0,0.0,8.317765,0.0,0.0,nan,13708,1754624,41655.408765771426,14036992
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13709,1754752,41658.448567069136,14038016
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,13710,1754880,41661.50613668375,14039040
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13711,1755008,41664.482136709616,14040064
nan,nan,368,0.0,0.0,8.317765,0.0,0.0,nan,13712,1755136,41667.26397295389,14041088
nan,nan,363,0.0,0.0,8.317765,0.0,0.0,nan,13713,1755264,41670.07993450668,14042112
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13714,1755392,41673.18112874497,14043136
nan,nan,342,0.0,0.0,8.317765,0.0,0.0,nan,13715,1755520,41676.169758213684,14044160
nan,nan,310,0.0,0.0,8.317765,0.0,0.0,nan,13716,1755648,41679.469809489325,14045184
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,13717,1755776,41682.62400950305,14046208
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13718,1755904,41685.467552689835,14047232
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13719,1756032,41688.50835907739,14048256
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13720,1756160,41691.65031119529,14049280
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13721,1756288,41694.759990401566,14050304
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13722,1756416,41697.80129271187,14051328
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,13723,1756544,41700.688595839776,14052352
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13724,1756672,41703.733269492164,14053376
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13725,1756800,41706.830401111394,14054400
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13726,1756928,41709.86781366356,14055424
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,13727,1757056,41712.83284143265,14056448
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,13728,1757184,41715.76097584516,14057472
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13729,1757312,41718.78179035988,14058496
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13730,1757440,41721.75814923737,14059520
nan,nan,318,0.0,0.0,8.317765,0.0,0.0,nan,13731,1757568,41724.97112260293,14060544
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13732,1757696,41728.00906790886,14061568
nan,nan,319,0.0,0.0,8.317765,0.0,0.0,nan,13733,1757824,41731.21125230938,14062592
nan,nan,335,0.0,0.0,8.317765,0.0,0.0,nan,13734,1757952,41734.263695003465,14063616
nan,nan,330,0.0,0.0,8.317765,0.0,0.0,nan,13735,1758080,41737.36232814286,14064640
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13736,1758208,41740.45374247059,14065664
nan,nan,307,0.0,0.0,8.317765,0.0,0.0,nan,13737,1758336,41743.7849896159,14066688
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13738,1758464,41746.79968804214,14067712
nan,nan,324,0.0,0.0,8.317765,0.0,0.0,nan,13739,1758592,41749.95238626562,14068736
nan,nan,355,0.0,0.0,8.317765,0.0,0.0,nan,13740,1758720,41752.83273399249,14069760
nan,nan,336,0.0,0.0,8.317765,0.0,0.0,nan,13741,1758848,41755.87358095404,14070784
nan,nan,317,0.0,0.0,8.317765,0.0,0.0,nan,13742,1758976,41759.09500589967,14071808
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,13743,1759104,41761.91684647463,14072832
nan,nan,364,0.0,0.0,8.317765,0.0,0.0,nan,13744,1759232,41764.72317218967,14073856
nan,nan,299,0.0,0.0,8.317765,0.0,0.0,nan,13745,1759360,41768.141254247166,14074880
nan,nan,360,0.0,0.0,8.317765,0.0,0.0,nan,13746,1759488,41770.982880259864,14075904
nan,nan,334,0.0,0.0,8.317765,0.0,0.0,nan,13747,1759616,41774.0416840259,14076928
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,13748,1759744,41777.004243088886,14077952
nan,nan,353,0.0,0.0,8.317765,0.0,0.0,nan,13749,1759872,41779.90079654567,14078976
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13750,1760000,41782.93112110905,14080000
nan,nan,365,0.0,0.0,8.317765,0.0,0.0,nan,13751,1760128,41785.730131721124,14081024
nan,nan,351,0.0,0.0,8.317765,0.0,0.0,nan,13752,1760256,41788.64785736147,14082048
nan,nan,346,0.0,0.0,8.317765,0.0,0.0,nan,13753,1760384,41791.60082717333,14083072
nan,nan,362,0.0,0.0,8.317765,0.0,0.0,nan,13754,1760512,41794.42331200093,14084096
nan,nan,339,0.0,0.0,8.317765,0.0,0.0,nan,13755,1760640,41797.43838380091,14085120
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13756,1760768,41800.4677399341,14086144
nan,nan,340,0.0,0.0,8.317765,0.0,0.0,nan,13757,1760896,41803.47258504853,14087168
nan,nan,323,0.0,0.0,8.317765,0.0,0.0,nan,13758,1761024,41806.63367088605,14088192
nan,nan,345,0.0,0.0,8.317765,0.0,0.0,nan,13759,1761152,41809.599094105884,14089216
nan,nan,367,0.0,0.0,8.317765,0.0,0.0,nan,13760,1761280,41812.38480240479,14090240
nan,nan,337,0.0,0.0,8.317765,0.0,0.0,nan,13761,1761408,41815.41704261303,14091264
nan,nan,354,0.0,0.0,8.317765,0.0,0.0,nan,13762,1761536,41818.30704840366,14092288
nan,nan,349,0.0,0.0,8.317765,0.0,0.0,nan,13763,1761664,41821.23398911301,14093312
nan,nan,292,0.0,0.0,8.317765,0.0,0.0,nan,13764,1761792,41824.73902216274,14094336
nan,nan,350,0.0,0.0,8.317765,0.0,0.0,nan,13765,1761920,41827.66044042166,14095360
nan,nan,329,0.0,0.0,8.317765,0.0,0.0,nan,13766,1762048,41830.769275349565,14096384
nan,nan,321,0.0,0.0,8.317765,0.0,0.0,nan,13767,1762176,41833.959077695385,14097408
nan,nan,344,0.0,0.0,8.317765,0.0,0.0,nan,13768,1762304,41836.932386813685,14098432
nan,nan,348,0.0,0.0,8.317765,0.0,0.0,nan,13769,1762432,41839.87065473758,14099456
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13770,1762560,41843.02178678755,14100480
nan,nan,338,0.0,0.0,8.317765,0.0,0.0,nan,13771,1762688,41846.04907696042,14101504
nan,nan,331,0.0,0.0,8.317765,0.0,0.0,nan,13772,1762816,41849.14172946941,14102528
nan,nan,316,0.0,0.0,8.317765,0.0,0.0,nan,13773,1762944,41852.37986977957,14103552
nan,nan,328,0.0,0.0,8.317765,0.0,0.0,nan,13774,1763072,41855.495257004164,14104576
nan,nan,325,0.0,0.0,8.317765,0.0,0.0,nan,13775,1763200,41858.64022976905,14105600
nan,nan,366,0.0,0.0,8.317765,0.0,0.0,nan,13776,1763328,41861.43379795365,14106624
nan,nan,366,0.0,0.0,8.317765,0.0,0.0,nan,13777,1763456,41864.23006989807,14107648
